index	sentence1	sentence2	label
1271	里面有税费问题吗？	鸿翔花园是大花园社区，70年产权，民水民电	0
1763	您好，请问这个房子周边有哪些学校？	我自己说啥啊？	0
4095	什么时候能够看房呢？	在的	0
4745	这个证件齐全吗	总价不超过多少，	0
4962	明天下午能看房子吗	收到，我问一下	0
1437	商鼎的房子就只能读科华中路小学吗	片区划的！	1
5179	满几年了	小区是2008年的，价格余地不大，如果您房子喜欢，可以约房东谈谈，我们也会帮您尽力去谈价格	0
2562	南苑北里一区上什么学校？	和义的几个小区，都上和义学校	0
3791	这都是几期的房子？	付了定金，万一中途有什么问题都不合适	0
4482	您好，请问这个户型有啥优缺点	你这边考虑是4房户型？	0
1366	您好，请问随时可以带看吗	这个房子不能随时看，需要提前预约	1
1119	可以看房吗	什么时候看，我要提前预约。	1
4040	中学呢？	一中摇号	0
3074	税费	您的契税首套1%	1
5698	想看房子	您是想看什么样的房子呢	0
418	有些还可以签个合同，等证满在过户给是	一期二期基本都满了	1
5056	小陈，今天看房了吗	回去得考虑一下	0
2285	有高税么	没有高稅啦！证满两年啦	1
5992	公积金可以贷款吗	您说的是欢乐城的美食城吗	0
2694	可以一起看看	好的	0
1591	这套最低多少钱	业主不着急	0
4327	小陈最近有房子可以看吗	我发给您	0
2717	今天能看吗	给你您开一个vr看房详细给您介绍一下啊	1
5682	是二期吧	这套顶楼但是装修好	0
4850	意思就是交付完有没有房产证	现在下来部分了	0
4797	有的话我想看一看	你好	0
5136	周围配套怎么样？	三公里左右	1
218	您好，我想咨询金桥商务公寓小区	就这个价格	0
4226	附近有哪些第一梯队的？价位和面积多少	    如果学区房的话，高一的学区房一般小户型单价是11-12万左右	0
3612	这套有没有大税	没有大税	1
242	物业配套咋样，安静不？	感谢您的咨询，我是德佑NAME，感谢信任并选择德佑。关于房产有任何疑问可随时联系我，PHONE 随时竭诚为您服务！祝您和家人身体健康，生活愉快！	0
3494	详细介绍一下本房子	公寓形式，住宅性质	1
838	是房东不肯降低价格吗	大概10万空间	1
1561	400万能卖吗	不行，上次有客户出422都没签	0
2795	附近要学校，我孩子明年上小学	感谢您的咨询，我是链家NAME，感谢信任并选择链家。关于房产有任何疑问可随时联系我，PHONE 随时竭诚为您服务！祝您和家人身体健康，生活愉快！	0
5722	配套没要求	打扰你了	0
49	学区划分在哪个小学	公立的，3公里	0
382	有学校么 附近？	这套房子业主诚心卖，看房比较方便	0
2847	有多大议价空间？	有户口可迁出	0
3304	这个楼盘有房产证了吗	契税1个点个税1个点	0
507	这套采光如何	您这边自己的房子有挂牌出售嘛	0
5639	可以看房吗？	您方便给我留一个手机号吗？	0
5764	几期的	一个北向	0
3560	房子可看吗	我问一下	0
2612	您好，请问这个房子周边有哪些学校？	要看看房子吗？	0
2311	这套房源价格还有优惠空间么？	您好	0
2490	这个房最低什么价	我给你计算一下	0
655	帮我看一下楼层高一点视线好一点的嘛？	有的	0
2820	二手房家电家具是一起还是？	对	0
870	也对口万德小学吗？	72.28	0
3714	您好，我想了解荣安月园即将上架的3室房源报价。	这几套我去看过的，都挺划算的，而且装修保养也好，446的是带车位的	0
544	你发的事是几期？	刚发的218万的是三期	1
1813	这套可以便宜不？	您考虑看看吗？	0
2098	这套房子，能一起看吗？	您看看建业苑这房行不，低价680万	0
4463	这个房子可以看吗	13楼，是公司产权的，基本要全款才可以，不然税很高	0
1637	明天可以看房吗	几点看	1
3516	是带家具家电一起的吗	您看您要不实地看看房子？	0
1913	您好，我正在看阳光城平江悦的房子	你是房东吗？	0
1402	这套房子能贷款多少	15年的	0
4870	看房方便吗	这一套目前空置，提前约都可以看房	1
5421	你好，请问这个房子配套的学区是哪里呀？	派位的有省实，三中，七中，十中，十三中，十六中，豪贤中学	0
2576	这套房源价格还有优惠空间吗？	没有	1
3584	您好，我想了解仁恒河滨花园即将上架的2室房源报价。	有事您打电话	0
1076	你好   这个房子怎么样	你是考虑二手还是期房？	0
5513	能看吗？	没打通电话，刚准备给您电话汇报呢，没人接，您手机号码输错了吧？	0
303	底价多少	这房子昨天晚上成交了，1190万成交的	0
4033	全款610，就是不能贷款？	看房子效果特别好，屋里也很亮堂	0
2473	价格不能谈下来 没有意思	业主是我维护的	0
5560	底价多少	不绝对	0
3498	是西边套吗？	但是基本没什么声音	0
1204	那个位置有遮挡吗？装修好吗？	我找找还有没有链接	0
5520	您好，请问这个房子周边有哪些学校？	这个小区地理位置不错的，周围重点名校云集	0
5673	什么时候可以看房	收到	0
2235	有高税？	那边的房子过2年的不多	0
1953	什么时候能够看房呢？	房子还在哈 楼王位置 前后对中庭 带家具家电的	0
1919	118这价是包含家具家电是吧	空房，家具家电另算，那些买下来不便宜呢	1
864	视野开阔吗	高速那几栋楼是楼层越高噪音就越大	0
2749	采光怎么样啊，有没有遮挡	您对楼层有什么要求吗	0
4342	这个是边间吗	走廊的墙	0
2659	有没有税	没有个税	1
3022	能看看么？	您想什么时候看呢	0
5252	什么时候能够看房呢？	有什么需要了解的吗？	0
4207	周边配套	单卫可以不嘛	0
109	带我看看	好的	0
451	165万这个价格可以商量？	之前成交过 13500	0
1658	尚河居在哪	也是一个封闭式小区，	0
3707	您好，请问这个房子周边有哪些学校？	那我这边	0
1635	您好，请问这个房子周边有哪些学校？	五十中本部	1
2870	此房诚意价格是多少	估计差不多640这样吧！您可以看看房子觉得合适可以再谈谈	1
4758	这个价格还能聊吗	您最好早点，这套目前价格合适	0
4194	他这房子还是清水房	我们在谈价格	0
1381	什么时候能够看房呢？	那您明天得空看房吗？	0
3992	您好，请问这个房子周边有哪些学校？	您是考虑学区房么	0
1142	这是几栋？采光怎么样？	我再看看这是几期的	0
4743	是因为不能看吗？	觉得卖不到心理价位	0
5846	什么时候能够看房呢？	随时可以看房	1
5732	哪个包大税呀	要看具体情况需要业主配合	0
5179	满几年了	您是投资还是自住呢	0
719	等下可以看房吗	可以的，有钥匙	1
5188	离南岸近一点最好，还要考虑周围配套	南岸这边现在新房比较少	0
4146	有没有税	看房很方便 提前约就可以	0
2484	看房方便吗？	您什么时间方便过来看房？	0
1474	在哪	加你了	0
4087	明天可以看不	那就明天14点，欣心家园门口见！	0
3659	您好，我正在看衡山路的房子	没有哦	0
84	采光好吗？	还有个21楼	0
5408	这是底价么	价格目前业主530万能卖，再往下，只能试试。	1
2772	金角    银角？啥装修？	不是边户	0
3260	这套房源价格还有优惠空间么？	您想了解这套房子什么信息呢？	0
4492	都有增值税吗	成交价来看比之前涨了些	0
410	这个可以看？	您好	0
1206	税多少	我可以给您找找合适的房源	0
475	在吗，我想看一下房	请问您最近考虑什么户型？哪个位置的	0
5891	有产证吗	这几套房子的产证问题我得向我同事落实一下，因为不是我维护的房子	1
897	这个是没有装修的啊	这套是满了两年的	0
3211	还能谈么？	可以	1
334	能看房吗	这个需要预约	1
4499	您好，请问这个户型有啥优缺点	你是什么时候方便呢？还是都有时间？	0
5613	您好，我正在看成都玩家的房子	您是户口还是社保呢	0
3609	这套房子可以看吗	这套房子是12楼的	0
5497	该房对应小学？	房子今天能看	0
1763	您好，请问这个房子周边有哪些学校？	咋的呢？	0
232	我要家具家电啥用??	契税	0
669	都看看 一天能看完吧	好的。	0
2664	总层是17层，光线还好吗	我都收了客户的诚意金了	0
3944	最低多少钱	208	0
4877	价格有空间吗	不确定行不行	1
5265	有税吗	到时候可以给房东谈，让房东给您包税	1
3883	在凌宾路的口么	还不知道您贵姓？	0
462	这套房子什么时候可以看？	都可以看的，有钥匙	1
3119	现在能松动么	445万没问题	0
2628	好久可以看呢	三十七中 青羊实验	0
4136	五一能看吗	您几号方便	1
1508	这个首付加上税费多少？	收到	0
5765	可以按揭么	有的	0
1413	首付需要多少	什么时候正常3城	1
2689	有没有税，是个人还是顶账的	你现在方便吗？我可以VR给您介绍一下，这样和线下看房是差不多的，也就三五分钟的时间就可以了。	0
5919	我看房子挺老的，公积金能贷吗	能贷19年	1
970	您好，请问这个房子周边有哪些学校	是的	0
1451	能看吗	小区这两天进不去，过几天可以么	1
957	没下房本呢是吧	这都是便宜的了 	0
681	下午可以看房吗？	过来远吗	0
3935	现在这个房能看了吗？	您好，这套房子还在的，但是业主不让看房	1
3442	什么时候能够看房呢？	好的，你什么时间方便。	0
427	都有房产证嘛？	明天你有空没	0
5961	这房子满几了	您对这个小区感觉怎么样	0
521	什么时候能够看房呢？	您是想看哪个小区的房子呢？	0
3746	不要单间配套	我们这边的正规一室一厅在1800到2200左右哦	1
841	现在能看不	这个房子三个房本，这个可以接受吗？	0
5562	税卖房管吗？	税可以研究，因为房主急售，您看的这套房子性价还挺高	1
60	什么时候能够看房呢？	😁	0
1502	房东拿这个房子抵押贷款了？	或者加我一个微信	0
3078	学区是什么	您是考虑哪个区域的房子	0
4227	没说房主承担契税，这种房子的契税 是多少	就快了	0
2924	这个业主底价是多少钱？	业主欠银行200万，着急卖。说不准价格会有惊喜	1
5407	这个有税么	我只能粗略的算下8楼是1.2万，5楼是0.99万，实际应该比这低	0
1551	我这周找时间去看看	二套商品房能贷款187万	0
5617	毛胚房是吗	有什么需要了解的呢？	0
4059	您好，我想咨询东景家园小区	您电话多少  明天联系您哈	0
380	三楼是不是挡光	这房子我天天去钥匙在我手里了	0
4893	配套学区哪个小学，初中	小学就在小区后面很近	1
5317	五桥吗	前几天核心区不是开盘了 金茂悦 江畔	0
1035	他带家具吗？	除了自己的东西，基本都带	1
5459	你好 这个是一期的房吗	二期的	1
2472	那也可以看看	12月底	0
213	花园可以看吗？	可以的	1
4171	房子好看么	嗯嗯，考虑看看么	0
1838	有没有税	您买三室两室？	0
1907	周边有什么配套	看过了是吧	0
5670	还价空间大吗？	哦	0
5308	嗯，现在就能看	没有吧	0
2420	能看房吗	您想什么时间看	1
3571	您好，请问随时可以带看吗	没有下来	0
4297	您好，请问这个户型有啥优缺点	有什么可以帮助您的	0
2217	这个房子能看不	可以看，你准备好久看房呢	1
1337	收首付大概多少钱	首付要27万左右	1
692	那这套房还多个个税吗	个税1个点，契税二套2个点	1
1371	产证呢？有税吗？	什么意思	0
3899	配套小学如何	香江小学	1
1535	那个134万的能看吗？	所以现在不太配合	0
1973	可以介绍下吗	房子还在的	1
5993	哪个小学	大连市风景小学，大连市人民路小学，大连市望海小学。	1
2880	是南北通透户型吗	可以带您看看房 	0
3113	文一的看房方便吗	您说的那套是有钥匙，可以随时看房	0
750	这个房子满几	???	0
4627	这个对付款方式，周期，户口什么的有要求吗	这是我的名片，您可以点击名片复制我的联系方式。如果方便的话，您也可以给我留个电话，方便后续给您推荐合适的房子	0
